,Text,Date,Sentiment
2109,"TCS, Infosys results, macro data to drive markets this week: Analysts",2022-10-09 00:00:00,1
2110,"Seven of top-10 firms add Rs 1 trn in mcap; RIL, TCS biggest gainers",2022-10-09 00:00:00,1
2111,Considering appropriate legal recourse against Sebi's order: Brickwork,2022-10-08 00:00:00,0
2112,IiAS to Ambuja investors: Vote against Rs 20K-cr fundraise from Adani firm,2022-10-07 00:00:00,-1
2113,"Sensex, Nifty close marginally down on profit booking in IT, financials",2022-10-07 00:00:00,-1
2114,Low volatility in stock markets signals some respite for Asia: Report,2022-10-07 00:00:00,-1
2115,"Sebi bars Impact Research, proprietor from securities market for 6 months",2022-10-07 00:00:00,0
2116,Sebi panel weighs relaxations in commodity derivatives framework,2022-10-07 00:00:00,0
2117,"Brickwork's ratings lack transparency, riddled with inaccuracies: Sebi",2022-10-07 00:00:00,0
2118,"Titan stock shines after Q2 update, addition of 105 stores in the quarter",2022-10-07 00:00:00,1
2119,Electronics Mart IPO subscribed 72x on strong institutional interest,2022-10-07 00:00:00,1
2120,BSE gets SEBI's approval to set up a separate social stock exchange,2022-10-07 00:00:00,0
2121,Zomato gains 7% on heavy volumes; stock rebounds 73% from record low,2022-10-07 00:00:00,1
2122,TCS Q2 margin may expand sequentially; revenue seen rising up to 9% YoY,2022-10-07 00:00:00,1
2123,"Kalyan, PC Jeweller hit 52-week highs on hopes of strong demand",2022-10-07 00:00:00,1
2124,Power Mech up 4% in a weak mkt; soars 54% in 1-mnth on strong order book,2022-10-07 00:00:00,1
2125,"Brickwork impact: Charts favour Icra; CRISIL, CARE Ratings test key levels",2022-10-07 00:00:00,0
2126,This SME consumer electronics stock zoomed 1078% against its issue price,2022-10-07 00:00:00,1
2127,Varroc Engg tanks 9% as firm sells 4-wheeler lighting biz at reduced price,2022-10-07 00:00:00,1
2128,"Ujjivan Financial, SFB in focus: Stocks hit 52-week highs in volatile mkt",2022-10-07 00:00:00,1
2129,HUL's market capitalisation hits 67% of its parent company Unilever,2022-10-07 00:00:00,1
2130,"Titan zooms 6%, nears record high; can hit Rs 2,800, tech charts suggest",2022-10-07 00:00:00,1
2131,Cash is king! Investing strategies to ride out choppy markets,2022-10-07 00:00:00,0
2132,"Sensex, Nifty end flat after choppy day; Titan up 5%, Varroc Engg tanks 7%",2022-10-07 00:00:00,-1
2133,Derivatives analyst Nandish Shah recommends bull spread strategy on L&T,2022-10-07 00:00:00,1
2134,"Stocks to Watch: Titan, Dabur, Nykaa, HCL Tech, Mahindra Life, Quess Corp",2022-10-07 00:00:00,1
2135,"Metals, IT and capital goods stocks help benchmark indices rise marginally",2022-10-06 00:00:00,0
2136,Sebi cancels certificate of registration granted to Brickwork Ratings,2022-10-06 00:00:00,0
2137,Running accounts Settlement: New Sebi guidelines in motion from Friday,2022-10-06 00:00:00,0
2138,Wagner exits Rategain Travel; sells 5.28% stake worth Rs 167 crore,2022-10-06 00:00:00,-1
2139,"At 6.1 mn, pace of demat account additions slowest in 10 quarters in Q2FY23",2022-10-06 00:00:00,0
2140,Zee stock gets a boost post CCI clearing mega merger deal with Sony,2022-10-06 00:00:00,1
2141,Transportation theme catches fund houses' fancy as stocks outperform,2022-10-06 00:00:00,0
2142,10-yr yield logs steepest one-day rise in 2 mths amid index inclusion delay,2022-10-06 00:00:00,1
2143,Sebi clarifies on norms pertaining to instruction slips for share pledging,2022-10-06 00:00:00,0
2144,"China may be closing in on top-10 FPI spot in India, shows RTI data",2022-10-06 00:00:00,0
2145,Sebi orders Brickwork Ratings to wind down operations in six months,2022-10-06 00:00:00,0
2146,"Adani Wilmar, Adani Power freeze at 5% upper circuit; Ambuja Cements up 4%",2022-10-06 00:00:00,1
2147,"Jubilant Food, Bata: Consumption stocks get leg up amid festive boost",2022-10-06 00:00:00,1
2148,Praj Industries hits record high on strong order inflow hopes; stock up 9%,2022-10-06 00:00:00,1
2149,"Manyavar, Cipla: 11 stocks that could hold ground even if market corrects",2022-10-06 00:00:00,0
2150,"This PSU stock outperformed market, surged 40% in five trading days",2022-10-06 00:00:00,1
2151,Oil prices to top $100 per barrel mark on OPEC+ output cut: Analysts,2022-10-06 00:00:00,0
2152,Risk-reward is still favourable for the long-term: ICICI Pru Life Insurance,2022-10-06 00:00:00,1
2153,Godrej Consumer slips 7% post September quarter business update,2022-10-06 00:00:00,-1
2154,Bharat Forge surges 8% on reports of strong US Class 8 truck orders,2022-10-06 00:00:00,1
2155,"India, Indonesia debt outperforms China despite volatile global markets",2022-10-06 00:00:00,-1
2156,Zee Entertainment gains 6% after CCI's conditional nod for merger with Sony,2022-10-06 00:00:00,1
2157,Small portfolio investors cold to India's inclusion in global bond indices,2022-10-06 00:00:00,0
2158,"Sensex rises 157 pts, Nifty atop 17,300; Nifty Metal index up 3%, FMCGs dip",2022-10-06 00:00:00,1
2159,"Stocks to Watch: RIL, ONGC, OMCs, DLF, SpiceJet, Zee, BoB, Apollo Hospitals",2022-10-06 00:00:00,1
2160,Gains for big guns: 10 stocks from 5 sectors to stay on Ferris wheel,2022-10-05 00:00:00,0
2161,Trading volumes soar as demat tally surpasses 102.5 million accounts,2022-10-05 00:00:00,0
2162,Demand triggers may help Oberoi Realty sustain higher sales trajectory,2022-10-05 00:00:00,0
2163,Indian oil refiners scout for term deals ahead of EU's ban on Russian crude,2022-10-05 00:00:00,1
2164,"Indices log best 1-day gains in five weeks, soar 2.3% as bond yields cool",2022-10-04 00:00:00,1
2165,Investors' wealth rises Rs 5.66 trn as equity markets rebound,2022-10-04 00:00:00,1
2166,India's weakening exports prompt slow trade deficit moderation: Barclays,2022-10-04 00:00:00,1
2167,Stock of this wind turbine generator company has zoomed 101% in six weeks,2022-10-04 00:00:00,1
2168,Gold prices steady near 3-week high as low US bond yields offset pressure,2022-10-04 00:00:00,-1
2169,"IDFC First Bank surges 10%, hits 52-week high post Q2 business update",2022-10-04 00:00:00,1
2170,HDFC Bank is now ten times bigger than the crisis-struck Credit Suisse,2022-10-04 00:00:00,1
2171,"Nifty Pharma index surpasses 200-DMA; Cipla, Granules can soar up to 15%",2022-10-04 00:00:00,1
2172,Blue Dart hits new high; rallies 14% in a week on 10% price hike decision,2022-10-04 00:00:00,1
2173,"Analysts bullish on hospitals on expansion plans, recovery in non-Covid biz",2022-10-04 00:00:00,0
2174,"Sensex jumps over 1,300 points: Top 4 factors behind Tuesday's bull run",2022-10-04 00:00:00,1
2175,"Easy Trip Planners surges 8% on bonus issue, stock split plan",2022-10-04 00:00:00,1
2176,'Offer for sale' mechanism to get mega boost as Sebi relaxes norms,2022-10-04 00:00:00,0
2177,Liberty Shoes hits multi-yr high on strong outlook; stock up 104% in 1-mnth,2022-10-04 00:00:00,1
2178,M&M Finance soars 10% as asset quality improves in September quarter,2022-10-04 00:00:00,1
2179,September's credit wipeout foretells even more pain in for US investors,2022-10-04 00:00:00,0
2180,"Credit Suisse plummets 12%, options worsen as market mayhem takes toll",2022-10-04 00:00:00,-1
2181,"Sensex up 1,277 pts, ends above 58K; Nifty tops 17,250; banks, metals lead",2022-10-04 00:00:00,1
2182,"Stocks to Watch: TCS, HDFC, Oil, Tata Steel, KEC, Banks, Coal India",2022-10-04 00:00:00,1
2183,Even Indian bonds are not spicy enough for global investors to bite,2022-10-04 00:00:00,0
2184,Sebi penalises 10 firms for diverting IPO proceeds in Birla Pacific case,2022-10-03 00:00:00,0
2185,"Sensex, Nifty fall over 1%; US markets surge after worst Sept in 2 decades",2022-10-03 00:00:00,-1
2186,"Success of new launches, margin improvement to drive Eicher Motors",2022-10-03 00:00:00,1
2187,"A year since mkt high, 80% active largecap funds struggle to top benchmarks",2022-10-03 00:00:00,1
2188,Sebi cautions investors against funds raised by unauthorised PMS providers,2022-10-03 00:00:00,0
2189,Sebi warns investors about fake portfolio managers offering assured returns,2022-10-03 00:00:00,0
2190,Eicher Motors down 9% from day's high on profit booking; analysts bullish,2022-10-03 00:00:00,1
2191,"Adani Group stocks crack; Adani Enterprises, ATGL hit 10% lower limit",2022-10-03 00:00:00,-1
2192,"Adani Enterprises slips for seventh day, falls 5%; stock tanks 9% in 1 week",2022-10-03 00:00:00,-1
2193,RBI may set cut-off yield on 10-year state bonds in 7.74-7.77% band: Report,2022-10-03 00:00:00,0
2194,"Nifty Pharma outshines benchmarks, up 2%; Cipla, Sun Pharma hit 52-wk highs",2022-10-03 00:00:00,1
2195,Nykaa soars 11% after board approves 5:1 bonus share,2022-10-03 00:00:00,1
2196,RITES hits all-time high on healthy outlook; stock climbs 15% in 3 days,2022-10-03 00:00:00,1
2197,"ONGC, Oil India to gain most from gas price hike; IGL worst hit: Analysts",2022-10-03 00:00:00,1
2198,"Chalet Hotels up 6%, hits 52-week high in a weak market on ratings upgrade",2022-10-03 00:00:00,1
2199,"ONGC, Oil India gain up to 6% as govt increases gas prices; MGL falls 4%",2022-10-03 00:00:00,1
2200,"Sensex down 638 pts; Nifty nears 16900; Adani Group stocks slide, pharma up",2022-10-03 00:00:00,-1
2201,"Stocks to Watch: Suzlon, RIL, ONGC, Gas, Airtel, HFCL, Adani Enterprises",2022-10-03 00:00:00,1
2202,"Nifty outperforms MSCI EM for tenth quarter on the trot, shows data",2022-10-03 00:00:00,1
2203,"Street signs: Trend weak on FPIs, Electronics Mart India IPO, and more",2022-10-03 00:00:00,-1
2204,"If Nifty50 falls below 16,500 mark, it will be a short-term bearish signal",2022-10-03 00:00:00,-1
2205,Finance ministry panel mulls 'broad-based' regulations for PE/VCs,2022-10-03 00:00:00,0
2206,Relief for bond mkt on debt supply as govt prunes H2 borrowing plan,2022-10-02 00:00:00,0
2207,PVR case: Sebi penalises 3 individuals for violating insider trading norms,2022-10-02 00:00:00,0
2208,Stricter disclosure norms may trigger DRHP filing rush in next two months,2022-10-02 00:00:00,0
2209,"FPIs turn net sellers again; withdraw Rs 7,600 cr from equities in Sep",2022-10-02 00:00:00,1
2210,"Global factors, macroeconomic data to drive markets in week ahead: Analysts",2022-10-02 00:00:00,0
2211,Seven of top-10 firms lose Rs 1.16 trn in mcap; Reliance worst hit,2022-10-02 00:00:00,-1
2212,China's $5 trillion rout creates historic gap with Indian stocks,2022-10-02 00:00:00,-1
2213,India Inc's credit rating upgrade momentum continues in first half of FY23,2022-10-01 00:00:00,1
2214,"High inflation keeps Wall Street, global stocks muted to end brutal quarter",2022-10-01 00:00:00,0
2215,Sebi clears slew of proposals; mandates tighter disclosure norms for IPOs,2022-09-30 00:00:00,0
2216,"Markets rebound after seven-day losing streak; Sensex zooms 1,000 pts",2022-09-30 00:00:00,1
2217,"Auto, banks rule the roost in H1FY23; IT and metal stocks laggards",2022-09-30 00:00:00,1
2218,Markets regulator Sebi rolls out framework for portfolio managers,2022-09-30 00:00:00,0
2219,"Sebi approves new option for appointment, removal of independent directors",2022-09-30 00:00:00,0
2220,"Sebi bars entities, individuals for unauthorised advisory services",2022-09-30 00:00:00,0
2221,Infosys could announce a buyback along with its Q2FY23 results: Jefferies,2022-09-30 00:00:00,1
2222,Sebi tightens disclosure norms for IPOs; to relax rules for open offers,2022-09-30 00:00:00,0
2223,Sebi dispose of matter against 4 people in alleged WhatsApp leak case,2022-09-30 00:00:00,0
2224,Housing sales up 41% in July-Sept period across 7 cities: Anarock Report,2022-09-30 00:00:00,-1
2225,Bharti Airtel hits record high ahead of 5G services launch; stock soars 6%,2022-09-30 00:00:00,1
2226,Nifty Bank gains 3% post RBI's 50 bps hike; analysts see more headroom,2022-09-30 00:00:00,1
2227,Adani Green Energy up 20% on heavy volume; exchange data shows block deal,2022-09-30 00:00:00,1
2228,Global phone sales decline by 2%; Apple iPhone garners 80% of total profits,2022-09-30 00:00:00,0
2229,"Post rate hike by RBI, SBI, BoB look stronger than private banks on charts",2022-09-30 00:00:00,0
2230,"More rate hikes, eye on rupee: How experts interpret RBI's 50-bps rate hike",2022-09-30 00:00:00,0
2231,Gujarat Flurochem hits new high on healthy outlook; zooms 109% in 1 year,2022-09-30 00:00:00,1
2232,India is the only growth market for autos globally: S&P Global Mobility,2022-09-30 00:00:00,1
2233,Rate sensitive shares bounce back after RBI hikes rate; Nifty Bank gains 1%,2022-09-30 00:00:00,1
2234,US markets could head lower as earnings downgrades pick up pace: Chris Wood,2022-09-30 00:00:00,-1
2235,India falls short on FTSE Russell EM government bond index inclusion,2022-09-30 00:00:00,0
2236,Aurionpro soars to 14-year high; stock up 83% in the last 3 months,2022-09-30 00:00:00,1
2237,LNG markets may tighten further in 2023 as demand likely to rise: IEA Chief,2022-09-30 00:00:00,0
2238,"Sensex jumps 1,017 pts on RBI's 50-bps hike; Nifty nears 17,100; banks lead",2022-09-30 00:00:00,1
2239,"Stocks to Watch: Hero Moto, Adani Enterprises, Zydus Life, Vodafone Idea",2022-09-30 00:00:00,1
2240,Rupee decline starts to cut into Sensex earnings in dollar terms,2022-09-29 00:00:00,-1
2241,"S&P affirms Kerala's 'BB-/B' rating, gives outlook stable to state",2022-09-29 00:00:00,1
2242,Sensex and Nifty drop for seventh day running; FPIs pull out $2 billion,2022-09-29 00:00:00,-1
2243,Sebi permits FPIs to participate in exchange-traded commodity derivatives,2022-09-29 00:00:00,0
2244,Increased construction activity to balance cement demand: India Cements,2022-09-29 00:00:00,1
2245,Reliance Industries' stock hits over 6-month low; slips 7% in one week,2022-09-29 00:00:00,-1
2246,"Sebi bans The Apex Global, its proprietor from markets for 4 years",2022-09-29 00:00:00,-1
2247,"Oil prices drop again after rebound as dollar strengthens, demand weakens",2022-09-29 00:00:00,-1
2248,"Indian bond, equity markets decoupled; see 30% downside in Nifty50: CLSA",2022-09-29 00:00:00,-1
2249,"US economy, geopolitics: Factors that could roil markets next quarter",2022-09-29 00:00:00,0
2250,Housing sales up by 49% in July-Sept across 8 cities: PropTiger Report,2022-09-29 00:00:00,0
2251,"Sun Pharma extends rally, surges 7% in two days; now trades at 5-month high",2022-09-29 00:00:00,1
2252,"Sugar sales, exports likely to decline in UP as consumption comes down",2022-09-29 00:00:00,-1
2253,Lupin dips 3% as US FDA issues warning letter for Tarapur facility,2022-09-29 00:00:00,-1
2254,Go Fashion hits record high on healthy outlook; up 100% against issue price,2022-09-29 00:00:00,1
2255,Analysts remain bullish on Tata Motors as company drives in Tiago EV,2022-09-29 00:00:00,1
2256,Nykaa soars 6% as company's board to consider maiden bonus issue on Oct 3,2022-09-29 00:00:00,1
2257,Indian refiners pay dollars for Russian oil after Dubai bank rejects dirham,2022-09-29 00:00:00,0
2258,"F&O expiry: Nifty holds 16,800, Sensex dips 188 pts day ahead of RBI policy",2022-09-29 00:00:00,-1
2259,"Stocks to Watch: Nykaa, Ramco Cements, Blue Dart, Zomato, Torrent Pharma",2022-09-29 00:00:00,1
2260,"Sebi rolls out framework for credit rating agencies, applicable from Jan'23",2022-09-28 00:00:00,0
2261,"Sebi lays guidelines on preferential issues for listed REIT, InvIT",2022-09-28 00:00:00,0
2262,Sensex declines for sixth straight session as global rout continues,2022-09-28 00:00:00,-1
2263,"Asian Paints gains 3%, hits 8-month high on hopes of margin improvement",2022-09-28 00:00:00,1
2264,"RBI MPC: Experts see a 50 bps hike, pressure on the real estate sector",2022-09-28 00:00:00,0
2265,Cement stocks snap six-day losing streak; India Cements soars 10%,2022-09-28 00:00:00,1
2266,"CGD firms: Mahanagar Gas, IGL, Adani Total may add another 16%, charts show",2022-09-28 00:00:00,1
2267,ITI soars 10% as board plans to mull equity share issue to the government,2022-09-28 00:00:00,1
2268,"Delhi HC grants bail to Ramkrishna, Subramanian in NSE co-location case",2022-09-28 00:00:00,0
2269,Stock of this footwear company has zoomed 60% thus far in September,2022-09-28 00:00:00,1
2270,"Torrent Pharma to acquire Curatio Healthcare for Rs 2,000 cr; stock down 6%",2022-09-28 00:00:00,-1
2271,"Sensex falls 509 pts, Nifty near 16,850; RIL, ITC shed 3%, pharma stocks up",2022-09-28 00:00:00,-1
2272,"Stocks to Watch: Torrent Pharma, ONGC, Dr Reddy's, BHEL, BPCL, Birla Corp",2022-09-28 00:00:00,1
2273,Sensex ahead of Dow Jones by a wide margin amid rising bond yields,2022-09-27 00:00:00,1
2274,"Kotak Realty Fund buys 4.9% stake in Embassy REIT for Rs 1,600 crore",2022-09-27 00:00:00,1
2275,"Sensex, Nifty end lower on selloff in metal, banking and financial",2022-09-27 00:00:00,-1
2276,"Investment via P-notes rises to Rs 84,810 cr in Aug after 3-month decline",2022-09-27 00:00:00,1
2277,Sebi rolls out daily price limits framework for commodity futures contracts,2022-09-27 00:00:00,0
2278,Bond yields fall on short-covering; market still hopes for index inclusion,2022-09-27 00:00:00,0
2279,"Blackstone sells 77 mn shares of Embassy REIT for Rs 2,650 cr",2022-09-27 00:00:00,-1
2280,India's inclusion in key govt bond index pushed back to next year: Report,2022-09-27 00:00:00,0
2281,Bharat Gears trades ex-date for 1:2 bonus; stock zooms 20%,2022-09-27 00:00:00,1
2282,Tata Steel erases post merger gains; slips 7% in two days to hit 2-mth low,2022-09-27 00:00:00,-1
2283,"MSMEs' input costs rising, but risk to restructured loan book could fall",2022-09-27 00:00:00,-1
2284,Tamil Nadu govt approves ordinance to ban online games; Nazara Tech dips 4%,2022-09-27 00:00:00,-1
2285,"City gas distribution stocks in focus: IGL, MGL, Gujarat Gas up 4%",2022-09-27 00:00:00,1
2286,Top AMCs see share of less-profitable passive schemes double in 3 years,2022-09-27 00:00:00,1
2287,Aurobindo slips 6% in a week after arm receives EIR from USFDA,2022-09-27 00:00:00,-1
2288,Metro Brands extends rally on strong outlook; zooms 69% in 2 months,2022-09-27 00:00:00,1
2289,"Indices fall for 5th day; Sensex dips 38pts, Nifty at 17K after choppy day",2022-09-27 00:00:00,-1
2290,"Stocks to Watch: Mahindra Logistics, Sterlite Tech, Amara Raja, JSW Energy",2022-09-27 00:00:00,1
2291,Sebi penalises 19 persons for fraudulent trading in Global Infratech stock,2022-09-26 00:00:00,0
2292,BSE receives Sebi's final approval to launch EGR on its platform,2022-09-26 00:00:00,0
2293,Market rout extends to 4th day on rising dollar; Sensex drops over 950 pts,2022-09-26 00:00:00,-1
2294,"Slowing demand, higher valuation point to weak outlook for Hindalco",2022-09-26 00:00:00,-1
2295,Harsha Engineers soars 47% on debut after strong demand for shares in IPO,2022-09-26 00:00:00,1
2296,Investors lose Rs 13.3 trn in four days of stock market crash,2022-09-26 00:00:00,-1
2297,"Shanthi Gears up 9%, hits record high in a weak market on healthy outlook",2022-09-26 00:00:00,1
2298,Piramal Enterprises slips 9% to hit 52-week low; stock slumps 11% in 2 days,2022-09-26 00:00:00,-1
2299,"IT shares extend fall; TCS, Wipro, Infy hit 52-week lows on growth concerns",2022-09-26 00:00:00,-1
2300,"Harsha Engineers makes strong debut, lists at 36% premium to issue price",2022-09-26 00:00:00,1
2301,"Hindustan Unilever gains 2%, hits over 11-month high in a weak market",2022-09-26 00:00:00,1
2302,"Sensex falls 954 pts, Nifty below 17,050 amid growth concerns; IT stocks up",2022-09-26 00:00:00,-1
2303,"Stocks to Watch: Harsha Engineers, Britannia, Coal India, Anupam Rasayan",2022-09-26 00:00:00,1
2304,"2022 tests investor patience: YTD returns mostly negative, shows data",2022-09-26 00:00:00,0
2305,"Street signs: No let-up as stocks feel squeeze, the great IPO rush & more",2022-09-26 00:00:00,0
2306,Prescription for recovery in FY23 for underperforming pharma sector,2022-09-26 00:00:00,0
2307,"Share of direct plans in SIPs rises to 31% in three years, shows data",2022-09-26 00:00:00,1
2308,Equity investors in for tougher time as markets face sharp downside risk,2022-09-26 00:00:00,-1
2309,"RBI rate decision, global trends to drive markets this week: Analysts",2022-09-25 00:00:00,0
2310,"FPIs pump in Rs 8,600 cr in Sept in equities; pace of investment slows",2022-09-25 00:00:00,0
2311,REITs to raise short-term debt at lower cost as Sebi allows issue of papers,2022-09-24 00:00:00,0
2312,"Indices turn negative for 2022 amid global sell-off; Sensex falls 1,021 pts",2022-09-23 00:00:00,-1
2313,Amfi to block MF distributors indulging in 'splitting of transactions',2022-09-23 00:00:00,0
2314,Exchanges start walking the line on Sebi's call for data democratisation,2022-09-23 00:00:00,0
2315,"Sensex sheds 1,021 pts on Friday, ends week with 700-pt drop: Here's why",2022-09-23 00:00:00,-1
2316,Dish TV nears 52-wk high on Jawahar Goel's resignation; zooms 92% in 1 mth,2022-09-23 00:00:00,1
2317,Nearly 65% households plan to spend during this festive season: Survey,2022-09-23 00:00:00,0
2318,"Stock of this edible oil company has zoomed nearly 1,500% in three months",2022-09-23 00:00:00,1
2319,Five Tata Group stocks eye up to 25% upside; Tata Chemicals top pick,2022-09-23 00:00:00,1
2320,India may boost coal power fleet 25% by 2030 amid rising energy demand,2022-09-23 00:00:00,1
2321,Accenture's outsourcing guidance bodes well for big Indian IT cos: Analysts,2022-09-23 00:00:00,1
2322,"Schneider Electric hits over 6-year high, surges 12% in a weak market",2022-09-23 00:00:00,1
2323,M&M Financial tanks 14% as RBI bars third-party services for loan recovery,2022-09-23 00:00:00,0
2324,Shareholding gaffe at Glenmark Life: Focus shifts to Sebi new rules,2022-09-23 00:00:00,0
2325,"Tata Steel rallies 4%, shares of subsidiaries fall up to 9% on merger plan",2022-09-23 00:00:00,-1
2326,Reliance New Energy to acquire 20% stake in US-based Caelux for $12 mn,2022-09-23 00:00:00,1
2327,Paytm is one of the most compelling growth stories: Goldman Sachs,2022-09-23 00:00:00,1
2328,"Investors poorer by Rs 5 trn as Sensex tanks 1,021 pts; Nifty near 17,300",2022-09-23 00:00:00,-1
2329,"Tata Steel to absorb 7 group companies, simplify holding structure",2022-09-23 00:00:00,1
2330,"Stocks to Watch: Tata Steel, Fortis, Hero MotoCorp, Bombay Dyeing, McLeod",2022-09-23 00:00:00,1
2331,India's Russian thermal coal imports set to fall for first time in 4 months,2022-09-23 00:00:00,0
2332,"Yield spread points to the muted market returns, says BNP Paribas",2022-09-22 00:00:00,0
2333,"Mkts swing after Fed hike; Sensex, Nifty50 shed 1% each in intraday trade",2022-09-22 00:00:00,1
2334,Sebi likely to step up disclosure norms for IPOs of new-age companies,2022-09-22 00:00:00,0
2335,Crop protection firms may face headwinds due to extreme weather conditions,2022-09-22 00:00:00,0
2336,"REITs, InvITs with net worth of Rs 100 cr or higher can issue CPs: Sebi",2022-09-22 00:00:00,0
2337,BNP Paribas India cautious on near term market returns in country,2022-09-22 00:00:00,0
2338,Saksoft hits all-time high ahead of 1:10 stock split; stock soars 19%,2022-09-22 00:00:00,1
2339,Shree Renuka Sugars surges 24% in three days; trades nears 52-week high,2022-09-22 00:00:00,1
2340,How ASBA will benefit investors trading via non-bank-backed brokerages,2022-09-22 00:00:00,0
2341,"FMCG beat market blues; charts hint 15% upside for ITC, Varun Beverages",2022-09-22 00:00:00,1
2342,Analysts cautious on Fortis Healthcare post SC verdict; stock tanks 18%,2022-09-22 00:00:00,1
2343,"After US Fed's hike, RBI action in the next two days to decide rupee's fate",2022-09-22 00:00:00,0
2344,LIC hits lowest level since listing; shares down 32% from issue price,2022-09-22 00:00:00,-1
2345,Aptus Value Housing Finance soars 8%; Citi initiates coverage on stock,2022-09-22 00:00:00,1
2346,Page Industries rallies 8% in three days; hits new high in a weak market,2022-09-22 00:00:00,1
2347,"Infosys hits 52-week low, slips 14% in one month amid growth worries",2022-09-22 00:00:00,-1
2348,"Sensex ends choppy day 337pts down; Nifty atop 17,600; banks dip, FMCG gain",2022-09-22 00:00:00,1
2349,"Stocks to Watch: Wipro, SBI, Reliance, SpiceJet, PNB, Sugar, Asian Hotels",2022-09-22 00:00:00,1
2350,Strong demand to drive gains for stocks of city gas distributors,2022-09-21 00:00:00,1
2351,Benchmarks fall after 2-day gain; US Federal Reserve rate decision eyed,2022-09-21 00:00:00,-1
2352,Sebi directs credit rating agencies to up firewall with non-rating entities,2022-09-21 00:00:00,0
2353,Sebi working on new ASBA-like payment system for secondary trades: Buch,2022-09-21 00:00:00,0
2354,Sebi Chairperson Buch lists core principles that guide regulators,2022-09-21 00:00:00,0
2355,"ACC, Ambuja Cements shares tank over 5% on concerns over encumbrance",2022-09-21 00:00:00,1
2356,"FPIs train guns on financial services stocks in Sept, shows data",2022-09-21 00:00:00,1
2357,Businesses cannot be run on 'black box' model: Sebi chief on algo trading,2022-09-21 00:00:00,0
2358,"Gautam Adani earned Rs 1,612 crore a day in 2021: Hurun India",2022-09-21 00:00:00,1
2359,"Adani Group stocks drop in a dull market; Adani Ent, ATG slip up to 5%",2022-09-21 00:00:00,-1
2360,"Liberty Shoes surges 17%, hits over four-year high on heavy volumes",2022-09-21 00:00:00,1
2361,'Investors are building all data points into their market assessment',2022-09-21 00:00:00,0
2362,"Capital goods stocks may re-rate on Govt capex push, firm demand: Analysts",2022-09-21 00:00:00,0
2363,IndusInd Bank's stock rally has more legs; up to 35% upside likely: Experts,2022-09-21 00:00:00,1
2364,"Cement stocks drop in a weak market; Ambuja, ACC, Nuvoco slide up to 9%",2022-09-21 00:00:00,-1
2365,"M&M, Central Bank, Solara: Trading strategies for buzzing stocks of the day",2022-09-21 00:00:00,1
2366,ASBA for secondary market in the works: Sebi chairperson Madhabi Puri Buch,2022-09-21 00:00:00,0
2367,SpiceJet tanks 4% as airline sends 80 pilots on Leave Without Pay,2022-09-21 00:00:00,-1
2368,Central Bank of India soars 15% as RBI removes lender from PCA framework,2022-09-21 00:00:00,1
2369,Swaraj Engines surges 15% as M&M plans to buy additional 17.41% stake,2022-09-21 00:00:00,1
2370,"Sensex down 263 pts, Nifty near 17,700 ahead of US Fed outcome; FMCGs shine",2022-09-21 00:00:00,1
2371,"Stocks to Watch: Central Bank, ITI, M&M, Yes Bank, SpiceJet, PEL, GPT Infra",2022-09-21 00:00:00,1
2372,"Narrowing bond yields signal liquidity squeeze in markets, shows data",2022-09-20 00:00:00,0
2373,Individual sells 3.3% stake in Best Agrolife worth Rs 98 cr via open market,2022-09-20 00:00:00,-1
2374,"Can Fin Homes stock under pressure second day in row, sheds 4% on BSE",2022-09-20 00:00:00,0
2375,Indices jump even as crucial Fed meet gets underway; Sensex up 578 points,2022-09-20 00:00:00,1
2376,"Nifty Pharma index sees biggest jump in four months, shows data",2022-09-20 00:00:00,1
2377,"Global wealth up 9.8% YoY at $463.6 trn in 2021; India, China lead the way",2022-09-20 00:00:00,1
2378,"Edible oil shares in focus: AWL, Patanjali Foods freeze at 5% upper circuit",2022-09-20 00:00:00,0
2379,"Footwear stocks in focus: Metro Brands, Campus can gain 10%, charts show",2022-09-20 00:00:00,1
2380,"Mahindra Holidays soars 9%, hits all-time high on improved business outlook",2022-09-20 00:00:00,1
2381,How India has gone to become the world's second largest shrimp producer,2022-09-20 00:00:00,0
2382,"This Tata group stock has zoomed 101% in six days, trades at 6-year high",2022-09-20 00:00:00,1
2383,Indian bonds' inclusion in global indices unlikely this yr: HSBC strategist,2022-09-20 00:00:00,0
2384,"Venus Pipes hits new high, up 47% in two weeks on getting BIS certification",2022-09-20 00:00:00,1
2385,Advanced Enzyme surges 12% as Nalanda India Equity Fund ups stake by 3%,2022-09-20 00:00:00,1
2386,"Broad-based rally lifts Sensex 578pts, Nifty above 17,800; pharma stks lead",2022-09-20 00:00:00,1
2387,"Stocks to Watch: IRCTC, McLeod Russel, Sugar, Adani Ports, Gail, Dish TV",2022-09-20,1
2388,Sub-par returns in over half the schemes plague credit risk funds,2022-09-20,0
2389,Sebi moots stricter framework for identifying FPI beneficial owners,2022-09-20,0
2390,General Atlantic Singapore sells 1.21 mn KIMS shares worth Rs 151 cr,2022-09-19,-1
2391,"Entities listed on SSE to submit audited annual impact report, says Sebi",2022-09-19,0
2392,Electric vehicle launch success key to further gains for M&M stock,2022-09-19,1
2393,Sebi issues framework to prevent misuse of clients' securities by brokers,2022-09-19,0
2394,Regulatory changes on Sebi plate: Here's a list of key discussion papers,2022-09-19,0
